name,num_films
Francesco Martoccia,1
Alessandro Piscitelli,1
Maria Antonietta DiMonte,1
Emilia Fortunato,1
Shelby Young,5
Sami Samir,2
Daniel Percival,3
Glen Barry,1
Anthony Cozens,1
Steven Rathman,1
Jonathan Cecil,7
Kulvinder Ghir,6
Beth Steel,1
William de Coverly,2
Tom Davey,1
Christopher Robbie,1
Cornelia Pavlovici,1
Ashly Margaret Rae,1
Beau Garrett,10
Max Brown,2
Agles Steib,1
Miguel Lunardi,1
Jorge Só,1
Cristiani Aparecida,1
Lucy Ramos,1
Andréa Leal,1
Diego Santiago,1
Marcão,1
Miguelito Acosta,1
Kagiso Kuypers,1
Antony Coleman,1
Benu Mabhena,1
Anointing Lukola,1
Ntare Guma Mbaho Mwine ,2
David S. Lee,3
Klemens Becker,2
Grant Swanby,9
Adetokumboh M'Cormack,4
Tyrone Keogh,2
Agnes Anderson,5
David Dunbar,2
John Blood,2
Owen Gorin,1
Edna Lyall,1
Paul Mitchell,1
Hodwiga Reicher,1
William Schramm,1
Bert Sprotte,1
Joseph R. Tozer,3
Silvia Vaughan,1
Bob Corso,1
Princess Soraya,1
Lisa Peake,1
Poon Yuet-Tung,1
Albert Cheung,1
Jonathan Lee Yat-Sing,3
Wong Sze-Yan,1
Chiu Chi-Shing,4
Law Keung,1
Tyler James Williams,5
Dominique Saldaña,1
Rob Riggle,30
Kristen Wiig,45
Michelle Sandler,1
B. J. Novak,10
Johnathan Tchaikovsky,5
James Ponsoldt,1
Dominic Scott Kay,8
Louis Corbett,2
Robyn Arthur,1
Julian O'Donnell,1
Teague Rook,1
Denise Kirby,1
Robert Plazek,1
Joseph Lotesto,1
Michael Roland,1
Maia Kirkpatrick,1
Jennessa Rose,2
Briana Hodge,1
Dale Azzopardi,1
Geoff Burgess,1
Ella Scott Lynch,2
Greg Marian,1
Stefano Mazzeo,1
Elizabeth Saunders,1
Ed Speleers,7
Joss Stone,2
Christopher Egan,6
Richard Rifkin,5
James Francis Kelly III,1
Antonio Tarver,1
Ana Gerena,1
Angela Boyd,1
Louis Giansante,1
Maureen Schilling,1
Ali Nassirian,2
Neda Pakdaman,1
Genevieve McCarthy,1
Mary Duffy,1
Gwendolyn Bucci,1
Christina Rouner,2
Lynn-Marie Stetson,1
Derek Farr,7
Frank Phillips,1
Brewster Mason,1
Tony Doonan,1
Richard Thorp,1
William Henry Kerr,1
Harold Siddons,1
Laidman Browne,1
Tracy Coogan,2
Graham Sibley,4
Tonya Cornelisse,3
Michael Carbonaro,1
Jonathan Chase,6
Graham Norton,3
Darryl Stephens,5
George Marcy,2
Matthew Rush,3
John Epperson,2
James Getzlaff,1
Kim Hee-sun,1
Shao Bing,6
Ken Wong,4
Jin Song,3
Chan Sek,1
Park Hyun-Jin,1
Mallika Sherawat,10
Yao Weixing,1
Yeung Kin,1
Ng Kong,1
Leon Head,1
He Jun,1
Claudia Harrison,1
Alan Cinis,2
Brady Kitchingham,1
Gary Henderson,2
Bill Wisely,1
Lawrence Naismith,1
George L. Smith,1
Ian Renwick,1
Lorraine Laurence,1
Maggie Steed,7
Kate Kneeland,14
Yuuka Nanri,1
Risa Mizuno,2
Hidenobu Kiuchi,2
Masami Iwasaki,3
Eiji Takemoto,3
Takahiro Hirano,2
Takeshi Maeda,2
Yûki Nakao,2
Rie Nakagawa,2
Bill Maynard,9
Tammy Blanchard,18
Eddie Redmayne,18
Josh Pence,8
John Hill,1
Jennifer Hudson,16
Sharon Leal,7
Mariah I. Wilson,1
Yvette Cason,1
Ralph Louis Harris,1
Michael-Leon Wooley,3
Antoine Martynciow,1
Julie Richalet,1
Martine Chevallier,5
Arièle Butaux,1
Michèle Ernou,2
Danièle Douet,1
Mark Reed,1
Jean Chrétien,1
François Rosolato,1
Alexis Monceaux,1
Jacques Sotty,1
Catherine Lebaigue,1
Frédéric Moulin,3
Émilie Reignier,1
Marion Sicre,1
Pomme Bourcart,1
Juliette Bône,1
Caroline Mathieu,1
Moussa Ag Assarid,1
Karim Adelis,1
Danièle Renaud,1
Julie Primot,1
Jean Ziegler,1
Peter Brabeck,1
Karl Otrok,1
Jovan Jovanović,1
Angela Luce,3
Giuseppe Zigaina,1
Vincenzo Cristo,1
Pier Paolo Pasolini,6
Giorgio Iovine,1
Salvatore Bilardo,1
Vincenzo Ferrigno,1
Gianni Rizzo,6
Patrizia De Clara,2
Enzo Spitaleri,4
Luciano Telli,1
April Lee Hernandez,2
Kristin Herrera,1
Jaclyn Ngan,1
Sergio Montalvo,1
Jason Finn,1
Deance Wyatt,1
Vanetta Smith,1
Gabriel Chavarria,4
Antonio García,1
Giovonnie Samuels,3
Will Morales,1
Armand Jones,1
Renee Firestone,1
Eddie Ilam,1
Elisabeth Mann,1
Gloria Ungar,1
Darleen Asevedo,1
Jay Asevedo,2
Bambou,1
Elga Sorbas,4
Karolina Gruszka,8
Jan Hencz,1
Cameron Daddo,10
Stanislaw Kazimierz Cybulski,1
Henryka Cybulski,1
Robert Charles Hunter,1
Ken Hicks,1
Janusz Romanov,1
Steffano Massari,1
Daevid Finbar,1
Gerald Incandela,1
Robert Medley,1
Charlotte Barnes,1
Nicholas de Jongh,1
Johnny Rosza,1
Simon Fisher-Turner,1
Stéphanie Michelini,1
Edouard Nikitine,1
Josiane Stoléru,2
Samuel Anderson,3
Russell Tovey,17
Jamie Parker,4
Sacha Dhawan,4
Georgia Taylor,2
Max Lewis,1
Andrew Simpson,7
Emma Kennedy,2
Syreeta Kumar,2
Alice Bird,1
Stephen Kennedy,1
Derbhle Crotty,2
Miranda Pleasence,2
Valerie Mamches,1
Anya Ormsby,2
Paul Cronin,1
Roy Engleman,1
Robert Philip,1
Alecs Baird,1
Seth Sklarey,1
William R. 'Bob' Smedley,1
Debbie Cummins,1
Neil Delama,1
David Douche,1
Marjorie Cottreel,1
Kader Chaatouf,1
Sébastien Delbaere,1
Samuel Boidin,2
Steve Smagghe,1
Sébastien Bailleul,1
Geneviève Cottreel,1
Fu'ad Aït Aattou,4
Derek Boyer,1
Silvio Simac,4
Fang Liu,1
Qin Jun-Jie,3
Li Man,2
Chen Jin,2
Petronella Barker,4
Per Schaaning,2
Birgitte Larsen,3
Ellen Horn,1
Anders T. Andersen,2
Dominic Comperatore,1
John Roeder,1
Kazunari Ninomiya,6
Tsuyoshi Ihara,7
Eijiro Ozaki,2
Hiro Abe,1
Sonny Saito,2
Steve Santa Sekiyoshi,1
Ikuma Ando,1
Akiko Shima,1
Masashi Nagadoi,2
Dean Friss,1
Robert Mann,3
Leela Savasta,6
Kathleen Kole,1
Cainan Wiebe,8
Alycia Purrott,3
Oliver Hudson,7
Lisa Kaplan,1
Jack Serino,1
Michael Boston,2
Ne-Yo,6
Darrin Henson,5
Barbara Flynn,7
Lloyd Owen,2
Lucy Boynton,8
Oliver Jenkins,1
Justin McDonald,2
Judith Barker,1
Patricia Kerrigan,1
Christopher Middleton,1
Barry McCormick,1
Dominic Kemp,1
Mike Burnside,2
Ron Crawford,3
Penny Balfour,4
Jean Bejote Njamba,2
Saul Jephcott,1
Lee Delong,2
Oxmo Puccino,3
Robert William Bradford,2
Bienvenue Kindoki,1
Valéry Koko Kingue,1
Aba Koïta,1
Vincent Mendy,1
Mathar Licka Gueye,1
Mylène Farmer,2
Yu Jun-sang,10
Hwan-Jun Lee,1
Ahn Suk-hwan,2
Erin Kelly,2
Diane Gaidry,1
Gustine Fudickar,1
Karen Teliha,2
Greg Joelson,1
Gregory Carroll,1
Shawn Thompson,1
Leslie Andrews,2
Austin Highsmith,6
Scott Chaster,1
Jake Newton,1
Marc Dold,1
Daniel Fritz,2
Chris Holder,1
Josh Silberman,1
Rita Obermeyer,1
Jenny Green,1
Jessy Schram,5
Steve Talley,5
Jordan Prentice,9
Jake Siegel,2
Mika Winkler,1
Ross Thomas,7
Alyssa Nicole Pallett,1
Michelle Cormier,1
Stuart Clow,1
Graciana Chironi,1
Nicolás López,1
Liliana Capurro,1
Ruth Dobel,1
Marianela Pedano,1
Bernardo Forteza,1
Elías Viñoles,1
Carlos Resta,1
Yella Rottländer,2
Edda Köchl,2
Ernest Boehm,1
Sam Presti,1
Lois Moran,4
Sibylle Baier,1
William Severn,5
Tanya Smith,2
Robin Rosenberg,1
Keri Moran,1
Autumn Campbell,1
Steve Doughton,1
Matt McCormick,1
Darren Prolsen,1
Jillian Wieseneck,1
Huang Xiaoming,19
Zhou Zhong-He,1
Zeng Qiu-Sheng,2
Xu Xi-Yan,1
Liu Yan-Bin,1
Ma Lun,1
Jodie Whittaker,14
Beatrice Savoretti,1
Philip Fox,1
Lolita Chakrabarti,1
Carolina Giammetta,1
Kellie Shirley,5
Ashley Madekwe,3
Ony Uhiara,1
Joanna Croll,1
Emma Buckley,2
Marlene Sidaway,3
Christine Bottomley,8
Sam Kenyon,1
Tom Mison,5
Piers Harrisson,1
Andrea Riseborough,19
Kashmira Shah,4
Sanjay Suri,3
Ash Chandler,1
Deepak Qazir,2
Madhuri Bhatia,3
Sean O'Brien Teague,1
Unax Ugalde,11
Rodrigo Oviedo,2
Alejandra Borrero,1
Leda Gloria,7
Thomy Bourdelle,3
Claudy Chapeland,1
Tony Jacquot,2
Vera Talchi,2
Clara Auteri Pepe,2
Italo Clerici,1
Peppino De Martino,3
Carlo Duse,1
Manuel Gary,1
Luciano Manara,1
Armando Migliari,3
Giovanni Onorato,1
Tomono Kuga,2
Hiro Sano,2
Toon Hiranyasap,1
Hideki Jitsuyama,1
Johan Libéreau,9
Salomé Stévenin,3
Patrick Pineau,1
Antoine de Prekel,1
Monique Gailleurd,1
Alain Kruger,1
Patrick Bordier,2
Gideon Emery,6
Gabriel Malema,2
Linda Mpondo,1
Lehlohonolo Makoko,1
Dumisani Mbebe,1
Eddy 'Big Eddy' Bekombo,1
Chris April,1
Lika Berning,2
Fernando Vargas,2
Alec Vigil,1
Nicole Dubos,1
Regina Rice,1
Laura Nativo,1
Xan Cassavetes,1
Charity Shea,3
Jesse Erwin,4
Danny A. Abeckaser,10
James Molina,2
Frank Peluso,2
Joshua Alba,4
Stephanie A. Fowler,1
Rick Salomon,2
Adrianna Belan,2
Shirley Kurata,1
Mario Ardila Jr.,2
Berna Roberts,2
Emilio Roso,3
Kristen Williams,2
Danny Bolero,1
Jeffrey Hutchinson,2
Françoise Christophe,5
Daniel Moosmann,1
Pablo Picasso,2
Françoise Sagan,1
Alice Sapritch,5
Annette Stroyberg,2
Marie-Josèphe Yoyotte,1
Morven Christie,6
Stine Fischer Christensen,3
Christian Tafdrup,4
Frederik Gullits Ernst,1
Kristian Gullits Ernst,1
Neel Rønholt,3
Anne Fletting,1
Henrik Larsen,5
Thomas Voss,8
Troels II Munk,3
Julie R. Ølgaard,7
Meenal Petal,2
Neeral Mulchandani,1
Ha Jung-woo,17
Kim Sung-min,1
Seong Hyeon-a,3
Freddie Frinton,2
May Warden,1
Heinz Piper,1
Elaine Kao,3
Kathy Shao-Lin Lee,1
Mia Riverton,3
Nicole Swahn,1
Steve Stodghill,1
Raymond Gestaut,1
Mark Wallace,3
Barbara Whinnery,2
Carole Francis,1
Sally Brown,1
Jack Heller,1
Kenneth Robert Shippy,1
David Schmoeller,2
Yuu Kashii,4
Shiori Sekine,1
Yuko Yamazaki,1
Masahiro Komoto,5
Katsuya Kobayashi,3
Keisuke Koide,11
Masaki Miura,10
Pierre Taki,10
Hiroshi Yamamoto,10
Saori Sekino,2
Manuel Díaz,2
Claudia Dell,3
Guy Bates Post,2
Walter O. Stahl,4
Alexandra Aidini,1
Nikos Poursanidis,1
Giorgos Armenis,2
Vasilis Kolovos,1
Toula Stathopoulou,4
Thalia Argyriou,1
Smaro Gaitanidou,1
Aliki Kamineli,1
Amdromachi Chrisomelli,1
Alex Moukanos,1
Dimitris Kolovos,1
Thodoros Teknetzidis,1
Foulis Boudouroglou,1
Theofilos Alexopoulos,1
Than. Alexopoulos,1
Pas. Karaolanis,1
Vas. Karaolanis,1
Ivana Karbanová,1
Jitka Cerhová,1
Marie Cesková,1
Jirina Myskova,1
Marcela Brezinova,1
Julius Albert,1
Bailee Madison,19
Kate Butler,5
Emma Fenton,1
Latham Gaines,1
Grace Brannigan,1
Lauren Clinton,1
Isabelle Rose Kircher,1
Patricia Aldersley,2
Carly Owen,1
Jen Wolfe,1
Ian Harcourt,6
Maisy McLeod-Riera,1
Phil Grieve,2
Marian Araujo,1
David Muyllaert,1
Eoin Whelan,1
David Ryan,1
Amy Redmond,1
Kathryn Toolan,1
Charles Bracy,1
Angela Burnett,1
Eugene Cherry,2
Jack Drummond,1
Elizabeth Lee Miller,1
Enrique Rivero,2
Jean Desbordes,1
Fernand Dichamps,1
Lucien Jager,1
Féral Benga,1
Lee Dainton,1
Matthew Pritchard,1
Mike Locke,1
Dan Joyce,1
Jaki Numazawa,1
Ryuji Ito,1
Takashi Sasaki,1
Mykel Hawke Pierce,1
Howard Marks,2
Elizabeth Tan,2
Kasumi Kitano,1
Armando Pucci,1
Kimiko Ikegami,1
Haruko Wanibuchi,2
Ai Matsubara,1
Miki Jinbo,1
Kumiko Ohba,1
Eriko Tanaka,1
Masayo Miyako,1
Mieko Satoh,1
Kiyohiko Ozaki,1
Saho Sasazawa,1
Mitsutoshi Ishigami,1
Ippei Hara,1
Shane Jacobson,7
Eve von Bibra,1
Ronald Jacobson,1
Ian Dryden,1
Chris Davis,1
Jesse Jacobson,1
Darby Stanchfield,3
Cindy Drummond,1
Caroline Fogarty,1
Jennifer Walsh,1
Mackenzie King,2
Hunter A. King,1
Donna Leslie,1
Bob Proctor,1
Joe Vitale,2
John Assaraf,1
Loral Langemeier,1
Marie Diamond,1
Michael Bernard Beckwith,2
Neale Donald Walsch,2
Jack Canfield,1
Ken Roberts,1
Hideko Mimura,2
Eiko Takamatsu,7
Kam Wu-seong,3
Park Won-sang,10
Jin-ho Song,1
Kim Byung-Chul,5
Yeong-dong Mun,2
David Anselmo,1
Lee Sun-kyun,12
Jeong Kyung-ho ,2
Joyce Krenz,2
Christopher Michael Holley,2
Mike Falkow,2
Alicia Keys,6
Chris Geere,4
Jack Wilson,2
Vitalie Ursu,1
Bogdan Voda,1
Rodica Mandache,1
Helga Racz,1
Lia Bugnar,2
Sofia Vladu,1
Mihai Calin,4
David Finti,1
Crista Flanagan,5
Jill Latiano,4
Irina Voronina,8
Evan Turner,1
Theodore Turner,1
Shirley McQueen,1
Blaine Hart,2
Graham Bell,1
Peter Scoular,1
Kaitlyn McMillan,1
Matt Champagne,1
Colin Ferguson,5
Aaran Thomas,1
Ivan Marevich,2
Helena-Lia Tachovská,1
Michele Wade,1
Robbie Kay,7
Hannie Landman,1
Jotaro Senba,2
Daihachi Kita,2
Jun Osanai,2
Daigo Inoue,2
Ayako Ikegami,1
Takashi Nakamura,1
Mia Lyhne,9
Casper Christensen,4
Friðrik Þór Friðriksson,1
Jon Roberts,1
Jorge Ayala,1
Mickey Munday,1
Toni Mooney,1
Nelson Andreu,1
Al Sunshine,1
Julius Callahan,1
Tony Fucile,4
Stéphane Roux,1
Andrea Boerries,1
Marco Boerries,1
Thomas Keller,2
Touriya Haoud,1
Kazuya Nakayama,1
Ryôsuke Miki,3
Yuya Uchida,4
Jacques Harden,3
Alan Scott,3
Margo Lion,5
Annie Duperoux,1
Yvette Anziani,1
Lennie Weinrib,3
Buddy Foster,1
Alan Barzman,2
Axel Kiener,3
Julie Bataille,3
Bruno Podalydès,8
Florence Muller,3
Leïla Bekhti,12
Seydou Boro,1
Martin Combes,2
Cyril Descours,2
Lionel Dray,3
Olga Kurylenko,18
Sara Martins,7
Paul Putner,3
Joana Preiss,6
Li Xin,1
Thomas Dumerchez,4
Julien Béramis,1
Emilie Ohana,2
Alexander Payne,2
Jasper Polish,2
Logan Polish,1
Elise Eberle,6
Forrest Fyre,5
Jenny Gabrielle,11
Robert E. Fleischer,1
Richard McClarkin,1
Dianne Anderson Mathis,1
Esodie Geiger,8
Olive Gallagher,1
David House,9
Brian McCallister,1
Steve Cormier,1
Benjamin Petry,3
Robyn Reede,4
Kevin Wiggins,11
Mary Sue Evans,2
Ida Darvish,3
Vikrum Shah,2
Yvans Jourdain,1
Jennifer Chu,2
Dallas Raines,2
Roy Costley,3
J. Michael Oliva,2
Richard Gunn,3
Joe Solís,1
Mark DeLisle,2
Robert Michael Lee,1
Lisbet Lundquist,3
Anne Sofie Byder,1
Morten Lützhøft,2
Jerry Lambert,4
Mike Coleman,2
Alice Lo,2
Wu Jing,13
Ken Chang,2
Carmelo Oliviero,1
Gabriella Conti,1
Genelle Williams,4
Alex Nussbaum,1
Roger Herren,1
Joseph Di Giroloma,1
Maurice Emanuel,1
Wayne Hackett,1
Nina Blackwood,1
Sudana Bobatoon,1
Morgan C. Jones,1
Paul Tylak,2
Anna Nugent,1
Gary Hetzler,1
Danna Davis,1
Barbara Bergin,1
Michelle Read,1
Hilary Cahill,1
Kim Larney,1
Hillary Kavanagh,1
Laurann Rabbitt,1
Aoife Murray,1
Liz Lloyd,1
Aileen Mythen,1
Justin Gregg,1
Guy Camilleri,1
Ori Pfeffer,5
Jeffrey Nicholas Brown,2
Bailey Hughes,2
Ethan Jones,1
London Jones,1
Kendall Cwik,1
Nicki Prian,1
Bernard Blancan,4
Assaad Bouab,5
Benoît Giros,3
Aurélie Eltvedt,2
Thomas Langmann,2
Dioucounda Koma,3
Philippe Beglia,5
Momo Debbouze,1
Abdelkim Bouchareb,1
Abdelhamid Idjaini,1
Rex Sevenoaks,2
Gillie Fenwick,1
Elizabeth Cole,1
Paul Harding,1
Oldzhas Nusupbayev,1
Olga Landina,1
Eduard Tabishev,1
Gulnara Yeraliyeva,1
Hurtaj Kanagat,1
Khorabek Musabayev,1
Adoni Anastassopoulos,1
Josh Maguire,1
Adam Rodríguez,8
Jeff Daniel Phillips,5
Wilmer Calderon,6
Blair Williamson,1
Rick Lashbrook,1
Britt Delano,2
Adriana Yanez,2
Victoria Justice,7
Simon Brand,1
Vivian Stanshall,2
Roger Ruskin Spear,1
'Legs' Larry Smith,1
Sam Spoons,1
Rodney Slater,1
Jan Carson,1
Ivor Cutler,1
Shirley Evans,1
Nichola,1
Derek Royle,1
Mandy Weet,1
Maggie Wright,4
Magic Alex,1
Vernon Dudley Bowhay Nowell,2
Mal Evans,2
Taizô Fukami,3
Fumio Okura,1
John Paul Tremblay,9
Robb Wells,12
Patrick Roach,8
Lucy Decoutere,5
Jeanna Harrison,4
Cory Bowles,3
Val McDow,2
Sam Tarasco,2
Clint Clarke,2
Gerry Shano,2
Matt Long,3
Raquel Alessi,3
Tony Ghosthawk,1
Hugh Sexton,1
Marcus Jones,1
Matt Norman,1
Eddie Baroo,6
Rebel Wilson,18
Daniel Fredericsen,1
China Anne McClain,5
Maria Howell,5
Steve Coulter,14
Craig Robinson,23
Gary Anthony Sturgis,3
Sierra Aylina McClain,1
Lauryn Alisa McClain,1
Rochelle Dewberry,1
Scott Porter,10
Haley Bennett,14
Nick Bacon,1
Andrew Wyatt,1
Dan McMillan,1
Tom Foligno,1
Brooke Tansley,1
Daniel Stewart Sherman,4
Matthew Morrison,6
Jeremy Karson,1
Emma Lesser,1
Adam Grupper,1
Toni Trucks,7
Lanette Ware,1
Stevie Ray Dallimore,7
Spenser Leigh,2
Lou Torres,1
Kali R. Harrison,1
Daniel Karaty,1
Christine Ashley DeJesus,1
Dana DePalo,1
Gerard Heintz,1
Antoine 'Doc' Judkins,1
Nick Kenkel,1
Nina Lafarga,2
Carly Lang,2
Monique Lea-Gall,3
Sarah Mitchell,2
Marielys Molina,1
Jorge Santos,1
Seth Stewart,2
Roel Suasin,1
Reed Kelly,1
Ariana Bernstein,1
Marc C. Cancassi,2
Bill Chemerka,1
Michael Ciesla,2
Peter Conboy,6
Ed Cuffe,1
Chris J. Cullen,2
Jill DeMonstoy,1
David Miguel Estrada,2
Amanda Florian,3
Brianna Leann Florian,3
Tiffany Ashley Florian,3
Cooper Grodin,1
Johnathan Hallgrey,4
Nobuo Inubushi,1
Jeannine Kaspar,4
Mark A. Keeton,1
Bernadette Lords,8
Suzi Lorraine,8
Thelma O'Leary,2
Michelle Rouhani,1
Robert Sciglimpaglia,3
Lisa Sever-Ferraro,1
Kent Sladyk,1
Troy Kotsur,1
Lesli Margherita,2
Ben Garant,5
Mary Birdsong,8
Alejandra Gutierrez,1
Dave Holmes,3
Kerri Kenney-Silver,9
Kyle Dunnigan,3
David Banner,4
Michael Raymond-James,5
Adriane Lenox,7
Neimus K. Williams,1
Warren Christie,7
Theresa Poh Lin Chan,1
Chiew Sung Ching,1
Lawrence Yong,2
Leong Kooi Eng,2
Elizabeth Choy,2
Seet Keng Yew,2
Lynn Poh,2
Ng Sway Ah,1
Lim Poh Huat,1
Sanwan Bin Rais,1
Toh Cheng Onn,1
Maximilian Wong,1
Ezann Lee,1
Samantha Tan,1
Jason Tan,1
Lim Poey Huang,1
John Choong,1
Sherry Lim,1
Shaun Koh,1
Jon Eyez,12
Mark Krasnoff,1
Robert Pralgo,9
Leicester Landon,1
Jeffrey Huth,1
Phi-Long Nguyen,1
Marek Bargiełowski,2
Damian Damięcki,1
Jerzy Duszyński,2
Andrzej Fedorowicz,1
Yuriko Yamamoto,3
Ichirô Nagai,1
Takashi Toyama,2
Frank Black,2
Kim Deal,2
Joey Santiago,1
Çetin Tekindor,4
Binnur Kaya,2
Tuba Buyukustun,1
Hümeyra,4
Jack Huston,20
Armin Amiri,5
Will Carter,2
Tarajia Morrell,2
Brian Bell,3
Meredith Ostrom,4
Pat Wilson,1
Thomas Faustin Huisking,1
Tommy Perna,2
Brandon Ray Olive,3
Madeleine Poirrier,1
Richard Folmer,2
Sara Sperati,4
Rosemarie Lindt,3
Alexandra Bogojevic,2
Paola Maiolini,2
Patrizia Webley,3
Anna Hopkins,3
Sarah Allen,3
Andreas Apergis,7
Edouardo Castillon,1
Dawn Ford,6
Laurence Leboeuf,5
Aml Ameen,6
Red Madrell,2
Noel Clarke,17
Adam Deacon,7
Jaime Winstone,11
Cornell John,5
David Schaal,6
Micah Williams,2
Virginia Wood,2
Frank Raiter,1
Alex Stevens,3
Christine Todd,1
Tommy Uhlar,1
Rey Baumel,2
Pauly Dash,1
Andy Jarrell,1
Dan Blocker,3
Mike Lackey,1
Bill Chepil,1
Mark Sferrazza,1
Jane Arakawa,1
Clarenze Jarmon,1
Bernard Perlman,1
Miriam Zucker,4
Frank M. Farel,1
Glenn Andreiev,1
Peter Iasillo Jr.,2
Nick Gionta,2
M. D'Jango Krunch,1
Morty Storm,1
Sam Blasco,1
Bruce Torbet,1
Roman Zack,1
Jeanne Laporta,1
Colin De Rouin,1
Julian Davis,1
Victoria Lucas,1
Eddie Bay,1
Kevin Simmons,1
Allan Lozito,1
Bill Bondanza,1
Stephen Patterson,1
Fred Schomaker,1
Karl Schröder,1
Stephen Joseph Santiago,1
Julie McQuain,1
Carmel Pugh,1
Marilyn Kray,1
Kristin Keating,2
Nora Maher,1
Gina Menza,1
Nadine Garcia,1
Craig Edwards,1
Robert Jonathan,1
Leslie Pascal,1
Dave Weinstein,1
Ramón Ybarra,1
Robert DiPietro,1
Frank Dassaro,1
Joseph Vero,1
Raymond Ristau,1
Raul Velez,1
Thomas Fuzia,1
Gary Rozanski,1
Bobby Faust,1
John Hukushi,1
Sylvia Wong,1
Judy Chin,1
Kevin Chin,1
William Elijah Tyre,1
David Paul Rubenstein,1
Nathaniel Young,1
Paul Sansone,1
James D. Clements,1
Terrence Devlin,1
Eliezer Diaz,1
Lawrence Sufrin,1
Robert Audin,1
Robert Jockers,1
Alan Brustein,1
Gail Feinsod,1
Charlene Krista,1
Buddy Mantia,1
Vince Anderson,1
Bernard Lunnon,1
Curtis Gaither,1
Sky Owens,1
Halfbreed Billy Gram,1
Christopher Perry,1
Hideki Takahashi,2
Junko Asano,1
Pietro Cammarata,1
Sennuccio Benelli,2
Chuck Keyser,1
Bhaskar Roy Chowdhury,1
Jadin Wong,1
Rhonda Fultz,1
Riley Mills,1
John Damon,1
Elizabeth Marner-Brooks,1
Olivia Colman,16
Trevor Nichols,1
Elizabeth Elvin,2
Patricia Franklin,4
Lorraine Hilton,3
Ben McKay,3
Stephen Merchant,17
Alice Lowe,12
Garth Jennings,4
Robert Popper,1
Chris Waitt,3
Colin Michael Carmichael,3
Nina Wayne,4
Wa Lun,3
Wai Wang,6
Chan Sze-Kai,4
Woo Wang-Daat,1
Chiang Nan,5
Keung Hon,6
Wong Yu,8
Diane Webber,3
Carlo Giustini,2
Marie Yang,2
Emilie Jacobs,1
Alex Boyd,1
Fiona Manners,1
Shawn Hoffman,3
Cherilyn Hayres,2
Tanya Lemelle,1
Tony Shawkat,1
Kristen Honey,1
Cole James,1
Toni Servillo,13
Olivia Magnani,1
Antonio Ballerio,1
Gianna Paola Scaffidi,1
Vincenzo Vitagliano,1
Diego Ribon,3
Gaetano Bruno,5
Ana Valeria Dini,1
Vittorio Di Prima,1
Filippo Pucillo,2
Federica De Cola,3
Isabella Ragonese,9
Massimo Laguardia,1
Filippo Luna,2
Marcelo Benassi,1
Giuseppe Sangiorgi,1
Alessandra Fazzino,1
Giuseppe Culino,1
Natale Russo,2
Fernanda Mistral,1
Nicolás Cantafio,1
Mónica Scapparone,2
Matías Del Pozo,1
Milton De La Canal,1
Evelyn Domínguez,1
Gabriel Galíndez,2
Maria Socas,4
Juan Carrasco,1
Demián Bugallo,1
Oscar Ferrigno Jr.,1
Alberto Silva,1
Margaret Landry,1
Tuulikki Paananen,4
Arturo Goetz,8
Eloy Burman,1
Julieta Díaz,6
Jan Ohlsson,2
Lena Wisborg,2
Carsta Löck,2
Hannelore Schroth,4
Radu Amzulescu,3
Géza Balkay,1
László Váradi Balogh,1
Zsolt Biro,1
Balázs Csapo,1
Imre Csuja,7
Elaine Paige,2
Rosemarie Ford,1
James Barron,1
Aeva May,1
Susan Jane Tanner,2
Veerle Casteleyn,1
Jacob Brent,1
Drew Varley,1
Michael Gruber,1
John Partridge,1
Jo Gibb,1
Geoffrey Garratt,1
Phyllida Crowley Smith,1
Tommi Sliiden,1
Kaye Brown,1
Karl Morgan,1
Leah Sue Morland,1
Jo Bingham,1
Fergus Logan,1
Tony Timberlake,1
Jason Gardiner,1
Rebecca Parker,1
Frank Thompson,1
Beth Robson,1
David Arneil,1
Paul Baker,2
Vicky Coote,1
Helen Massie,1
Sally Bentley,1
David Combes,1
Robert Fardell,1
Mark Frederick,1
Michael Dore,1
Jacqueline Barron,1
Anne Skates,1
Janet Mooney,1
Dan Thomas,1
J.P. Van Dyne,1
Adrian Street,1
George Bethell Datch,1
Eva Löbau,9
Daniela Holtz,4
Jan Neumann,1
Ilona Schulz,3
Robert Schupp,3
Heinz Röser-Dümmig,1
Jason Butler Harner,9
Michael Trucco,6
Patricia Prata,2
Jon Hughes,1
Lorilynn Failor,1
Jessica Barth,4
Danny Downey,1
Michael Runyard,1
Paul Rae,9
Dean Cudworth,1
Rafi Gavron,8
Eleanor Matsuura,15
Nabila Baraka,1
Idir Elomri,1
Nadem Rachati,1
Jabir Elomri,1
Youssou N'Dour,2
Sylvestra Le Touzel,7
Joseph Traynor,1
Riccardo Scamarcio,23
Roberto Brunetti,1
Antonello Fassari,6
Stefano Fresi,8
Elio Germano,22
Francesco Venditti,2
Daniele Miglio,2
Andrea Ricciardi,1
Leslie Csuth,1
Roberto Infascelli,2
Massimo Popolizio,11
Bruno Conti,1
Gigi Angelillo,3
Giorgio Sgobbi,1
Gianmarco Tognazzi,10
Eleonora Danco,2
Claudio Amato,1
Brenno Placido,3
Nicolò Malfatti,1
Marco Bauccio,1
Dylan Edrington,1
Jay Gillespie,5
Marla Malcolm,1
Brendan McCarthy,3
Gina Marie Heekin,1
Brian Gross,1
Mushond Lee,1
Bianca Smith,1
